Source,Target,Type,Id,Label,timeset,Weight
620,679,Directed,12114,,,1
620,680,Directed,12115,,,1
620,684,Directed,12116,,,1
620,685,Directed,12117,,,1
620,689,Directed,12118,,,1
620,690,Directed,12119,,,1
620,692,Directed,12120,,,1
620,693,Directed,12121,,,1
620,696,Directed,12122,,,1
620,698,Directed,12123,,,1
620,699,Directed,12124,,,1
621,622,Directed,12125,,,1
621,624,Directed,12126,,,1
621,626,Directed,12127,,,1
621,628,Directed,12128,,,1
621,629,Directed,12129,,,1
621,630,Directed,12130,,,1
621,631,Directed,12131,,,1
621,632,Directed,12132,,,1
621,638,Directed,12133,,,1
621,639,Directed,12134,,,1
621,642,Directed,12135,,,1
621,644,Directed,12136,,,1
621,645,Directed,12137,,,1
621,646,Directed,12138,,,1
621,648,Directed,12139,,,1
621,649,Directed,12140,,,1
621,651,Directed,12141,,,1
621,652,Directed,12142,,,1
621,654,Directed,12143,,,1
621,656,Directed,12144,,,1
621,658,Directed,12145,,,1
621,660,Directed,12146,,,1
621,662,Directed,12147,,,1
621,666,Directed,12148,,,1
621,667,Directed,12149,,,1
621,669,Directed,12150,,,1
621,671,Directed,12151,,,1
621,672,Directed,12152,,,1
621,674,Directed,12153,,,1
621,675,Directed,12154,,,1
621,677,Directed,12155,,,1
621,678,Directed,12156,,,1
621,679,Directed,12157,,,1
621,680,Directed,12158,,,1
621,686,Directed,12159,,,1
621,687,Directed,12160,,,1
621,689,Directed,12161,,,1
621,691,Directed,12162,,,1
621,692,Directed,12163,,,1
621,693,Directed,12164,,,1
621,694,Directed,12165,,,1
621,695,Directed,12166,,,1
621,697,Directed,12167,,,1
621,698,Directed,12168,,,1
621,699,Directed,12169,,,1
622,629,Directed,12170,,,1
622,630,Directed,12171,,,1
622,631,Directed,12172,,,1
622,633,Directed,12173,,,1
622,634,Directed,12174,,,1
622,636,Directed,12175,,,1
622,644,Directed,12176,,,1
622,649,Directed,12177,,,1
622,650,Directed,12178,,,1
622,651,Directed,12179,,,1
622,652,Directed,12180,,,1
622,659,Directed,12181,,,1
622,661,Directed,12182,,,1
622,662,Directed,12183,,,1
622,666,Directed,12184,,,1
622,667,Directed,12185,,,1
622,670,Directed,12186,,,1
622,672,Directed,12187,,,1
622,673,Directed,12188,,,1
622,674,Directed,12189,,,1
622,676,Directed,12190,,,1
622,679,Directed,12191,,,1
622,680,Directed,12192,,,1
622,685,Directed,12193,,,1
622,688,Directed,12194,,,1
622,690,Directed,12195,,,1
622,692,Directed,12196,,,1
622,694,Directed,12197,,,1
622,696,Directed,12198,,,1
622,697,Directed,12199,,,1
622,698,Directed,12200,,,1
623,624,Directed,12201,,,1
623,627,Directed,12202,,,1
623,628,Directed,12203,,,1
623,629,Directed,12204,,,1
623,631,Directed,12205,,,1
623,634,Directed,12206,,,1
623,635,Directed,12207,,,1
623,639,Directed,12208,,,1
623,641,Directed,12209,,,1
623,642,Directed,12210,,,1
623,643,Directed,12211,,,1
623,645,Directed,12212,,,1
623,646,Directed,12213,,,1
623,647,Directed,12214,,,1
623,648,Directed,12215,,,1
623,649,Directed,12216,,,1
623,651,Directed,12217,,,1
623,652,Directed,12218,,,1
623,656,Directed,12219,,,1
623,659,Directed,12220,,,1
623,660,Directed,12221,,,1
623,662,Directed,12222,,,1
623,663,Directed,12223,,,1
623,668,Directed,12224,,,1
623,669,Directed,12225,,,1
623,670,Directed,12226,,,1
623,671,Directed,12227,,,1
623,673,Directed,12228,,,1
623,674,Directed,12229,,,1
623,675,Directed,12230,,,1
623,676,Directed,12231,,,1
623,677,Directed,12232,,,1
623,678,Directed,12233,,,1
623,682,Directed,12234,,,1
623,684,Directed,12235,,,1
623,686,Directed,12236,,,1
623,687,Directed,12237,,,1
623,688,Directed,12238,,,1
623,693,Directed,12239,,,1
623,694,Directed,12240,,,1
623,696,Directed,12241,,,1
623,697,Directed,12242,,,1
623,699,Directed,12243,,,1
624,625,Directed,12244,,,1
624,626,Directed,12245,,,1
624,628,Directed,12246,,,1
624,630,Directed,12247,,,1
624,633,Directed,12248,,,1
624,635,Directed,12249,,,1
624,636,Directed,12250,,,1
624,641,Directed,12251,,,1
624,642,Directed,12252,,,1
624,646,Directed,12253,,,1
624,647,Directed,12254,,,1
624,648,Directed,12255,,,1
624,649,Directed,12256,,,1
624,650,Directed,12257,,,1
624,651,Directed,12258,,,1
624,654,Directed,12259,,,1
624,660,Directed,12260,,,1
624,661,Directed,12261,,,1
624,664,Directed,12262,,,1
624,669,Directed,12263,,,1
624,670,Directed,12264,,,1
624,673,Directed,12265,,,1
624,677,Directed,12266,,,1
624,680,Directed,12267,,,1
624,681,Directed,12268,,,1
624,683,Directed,12269,,,1
624,684,Directed,12270,,,1
624,687,Directed,12271,,,1
624,688,Directed,12272,,,1
624,689,Directed,12273,,,1
624,691,Directed,12274,,,1
624,692,Directed,12275,,,1
624,694,Directed,12276,,,1
624,696,Directed,12277,,,1
624,697,Directed,12278,,,1
624,698,Directed,12279,,,1
624,699,Directed,12280,,,1
625,627,Directed,12281,,,1
625,628,Directed,12282,,,1
625,629,Directed,12283,,,1
625,638,Directed,12284,,,1
625,639,Directed,12285,,,1
625,640,Directed,12286,,,1
625,643,Directed,12287,,,1
625,647,Directed,12288,,,1
625,648,Directed,12289,,,1
625,655,Directed,12290,,,1
625,657,Directed,12291,,,1
625,659,Directed,12292,,,1
625,661,Directed,12293,,,1
625,663,Directed,12294,,,1
625,667,Directed,12295,,,1
625,668,Directed,12296,,,1
625,670,Directed,12297,,,1
625,674,Directed,12298,,,1
625,675,Directed,12299,,,1
625,678,Directed,12300,,,1
625,680,Directed,12301,,,1
625,681,Directed,12302,,,1
625,682,Directed,12303,,,1
625,685,Directed,12304,,,1
625,686,Directed,12305,,,1
625,688,Directed,12306,,,1
625,689,Directed,12307,,,1
625,691,Directed,12308,,,1
625,693,Directed,12309,,,1
625,695,Directed,12310,,,1
625,699,Directed,12311,,,1
626,629,Directed,12312,,,1
626,630,Directed,12313,,,1
626,631,Directed,12314,,,1
626,634,Directed,12315,,,1
626,640,Directed,12316,,,1
626,643,Directed,12317,,,1
626,646,Directed,12318,,,1
626,647,Directed,12319,,,1
626,648,Directed,12320,,,1
626,649,Directed,12321,,,1
626,653,Directed,12322,,,1
626,654,Directed,12323,,,1
626,662,Directed,12324,,,1
626,663,Directed,12325,,,1
626,666,Directed,12326,,,1
626,668,Directed,12327,,,1
626,669,Directed,12328,,,1
626,671,Directed,12329,,,1
626,673,Directed,12330,,,1
626,674,Directed,12331,,,1
626,675,Directed,12332,,,1
626,677,Directed,12333,,,1
626,679,Directed,12334,,,1
626,680,Directed,12335,,,1
626,683,Directed,12336,,,1
626,684,Directed,12337,,,1
626,688,Directed,12338,,,1
626,689,Directed,12339,,,1
626,690,Directed,12340,,,1
626,692,Directed,12341,,,1
626,693,Directed,12342,,,1
626,695,Directed,12343,,,1
626,697,Directed,12344,,,1
626,698,Directed,12345,,,1
627,628,Directed,12346,,,1
627,630,Directed,12347,,,1
627,631,Directed,12348,,,1
627,633,Directed,12349,,,1
627,634,Directed,12350,,,1
627,636,Directed,12351,,,1
627,637,Directed,12352,,,1
627,638,Directed,12353,,,1
627,639,Directed,12354,,,1
627,641,Directed,12355,,,1
627,643,Directed,12356,,,1
627,644,Directed,12357,,,1
627,646,Directed,12358,,,1
627,647,Directed,12359,,,1
627,649,Directed,12360,,,1
627,650,Directed,12361,,,1
627,652,Directed,12362,,,1
627,653,Directed,12363,,,1
627,656,Directed,12364,,,1
627,657,Directed,12365,,,1
627,658,Directed,12366,,,1
627,660,Directed,12367,,,1
627,661,Directed,12368,,,1
627,662,Directed,12369,,,1
627,663,Directed,12370,,,1
627,664,Directed,12371,,,1
627,665,Directed,12372,,,1
627,671,Directed,12373,,,1
627,673,Directed,12374,,,1
627,674,Directed,12375,,,1
627,676,Directed,12376,,,1
627,679,Directed,12377,,,1
627,680,Directed,12378,,,1
627,682,Directed,12379,,,1
627,684,Directed,12380,,,1
627,687,Directed,12381,,,1
627,689,Directed,12382,,,1
627,690,Directed,12383,,,1
627,692,Directed,12384,,,1
627,693,Directed,12385,,,1
627,694,Directed,12386,,,1
627,697,Directed,12387,,,1
627,699,Directed,12388,,,1
628,635,Directed,12389,,,1
628,637,Directed,12390,,,1
628,638,Directed,12391,,,1
628,639,Directed,12392,,,1
628,640,Directed,12393,,,1
628,642,Directed,12394,,,1
628,643,Directed,12395,,,1
628,646,Directed,12396,,,1
628,650,Directed,12397,,,1
628,652,Directed,12398,,,1
628,653,Directed,12399,,,1
628,654,Directed,12400,,,1
628,659,Directed,12401,,,1
628,660,Directed,12402,,,1
628,661,Directed,12403,,,1
628,664,Directed,12404,,,1
628,669,Directed,12405,,,1
628,674,Directed,12406,,,1
628,675,Directed,12407,,,1
628,676,Directed,12408,,,1
628,677,Directed,12409,,,1
628,678,Directed,12410,,,1
628,685,Directed,12411,,,1
628,688,Directed,12412,,,1
628,692,Directed,12413,,,1
628,695,Directed,12414,,,1
628,696,Directed,12415,,,1
628,697,Directed,12416,,,1
628,698,Directed,12417,,,1
628,699,Directed,12418,,,1
629,631,Directed,12419,,,1
629,633,Directed,12420,,,1
629,635,Directed,12421,,,1
629,637,Directed,12422,,,1
629,639,Directed,12423,,,1
629,640,Directed,12424,,,1
629,641,Directed,12425,,,1
629,644,Directed,12426,,,1
629,645,Directed,12427,,,1
629,646,Directed,12428,,,1
629,647,Directed,12429,,,1
629,648,Directed,12430,,,1
629,649,Directed,12431,,,1
629,650,Directed,12432,,,1
629,656,Directed,12433,,,1
629,657,Directed,12434,,,1
629,659,Directed,12435,,,1
629,660,Directed,12436,,,1
629,663,Directed,12437,,,1
629,667,Directed,12438,,,1
629,668,Directed,12439,,,1
629,672,Directed,12440,,,1
629,673,Directed,12441,,,1
629,674,Directed,12442,,,1
629,676,Directed,12443,,,1
629,677,Directed,12444,,,1
629,678,Directed,12445,,,1
629,679,Directed,12446,,,1
629,681,Directed,12447,,,1
629,683,Directed,12448,,,1
629,684,Directed,12449,,,1
629,687,Directed,12450,,,1
629,690,Directed,12451,,,1
629,691,Directed,12452,,,1
629,697,Directed,12453,,,1
629,699,Directed,12454,,,1
630,631,Directed,12455,,,1
630,644,Directed,12456,,,1
630,645,Directed,12457,,,1
630,647,Directed,12458,,,1
630,649,Directed,12459,,,1
630,651,Directed,12460,,,1
630,654,Directed,12461,,,1
630,655,Directed,12462,,,1
630,656,Directed,12463,,,1
630,657,Directed,12464,,,1
630,658,Directed,12465,,,1
630,661,Directed,12466,,,1
630,663,Directed,12467,,,1
630,670,Directed,12468,,,1
630,671,Directed,12469,,,1
630,672,Directed,12470,,,1
630,674,Directed,12471,,,1
630,675,Directed,12472,,,1
630,676,Directed,12473,,,1
630,678,Directed,12474,,,1
630,683,Directed,12475,,,1
630,684,Directed,12476,,,1
630,686,Directed,12477,,,1
630,687,Directed,12478,,,1
630,690,Directed,12479,,,1
630,694,Directed,12480,,,1
630,696,Directed,12481,,,1
630,698,Directed,12482,,,1
630,699,Directed,12483,,,1
631,632,Directed,12484,,,1
631,633,Directed,12485,,,1
631,634,Directed,12486,,,1
631,635,Directed,12487,,,1
631,636,Directed,12488,,,1
631,640,Directed,12489,,,1
631,642,Directed,12490,,,1
631,643,Directed,12491,,,1
631,644,Directed,12492,,,1
631,645,Directed,12493,,,1
631,646,Directed,12494,,,1
631,647,Directed,12495,,,1
631,649,Directed,12496,,,1
631,653,Directed,12497,,,1
631,658,Directed,12498,,,1
631,659,Directed,12499,,,1
631,661,Directed,12500,,,1
631,666,Directed,12501,,,1
631,671,Directed,12502,,,1
631,672,Directed,12503,,,1
631,673,Directed,12504,,,1
631,675,Directed,12505,,,1
631,677,Directed,12506,,,1
631,678,Directed,12507,,,1
631,680,Directed,12508,,,1
631,681,Directed,12509,,,1
631,682,Directed,12510,,,1
631,683,Directed,12511,,,1
631,684,Directed,12512,,,1
631,685,Directed,12513,,,1
631,686,Directed,12514,,,1
631,689,Directed,12515,,,1
631,691,Directed,12516,,,1
631,692,Directed,12517,,,1
631,694,Directed,12518,,,1
631,695,Directed,12519,,,1
631,697,Directed,12520,,,1
631,698,Directed,12521,,,1
632,635,Directed,12522,,,1
632,636,Directed,12523,,,1
632,638,Directed,12524,,,1
632,646,Directed,12525,,,1
632,647,Directed,12526,,,1
632,648,Directed,12527,,,1
632,649,Directed,12528,,,1
632,650,Directed,12529,,,1
632,652,Directed,12530,,,1
632,656,Directed,12531,,,1
632,657,Directed,12532,,,1
632,658,Directed,12533,,,1
632,659,Directed,12534,,,1
632,661,Directed,12535,,,1
632,664,Directed,12536,,,1
632,665,Directed,12537,,,1
632,666,Directed,12538,,,1
632,667,Directed,12539,,,1
632,668,Directed,12540,,,1
632,669,Directed,12541,,,1
632,670,Directed,12542,,,1
632,671,Directed,12543,,,1
632,674,Directed,12544,,,1
632,677,Directed,12545,,,1
632,681,Directed,12546,,,1
632,684,Directed,12547,,,1
632,685,Directed,12548,,,1
632,688,Directed,12549,,,1
632,690,Directed,12550,,,1
632,691,Directed,12551,,,1
632,692,Directed,12552,,,1
632,694,Directed,12553,,,1
632,695,Directed,12554,,,1
632,697,Directed,12555,,,1
632,698,Directed,12556,,,1
633,637,Directed,12557,,,1
633,639,Directed,12558,,,1
633,641,Directed,12559,,,1
633,644,Directed,12560,,,1
633,646,Directed,12561,,,1
633,647,Directed,12562,,,1
633,648,Directed,12563,,,1
633,649,Directed,12564,,,1
633,652,Directed,12565,,,1
633,654,Directed,12566,,,1
633,655,Directed,12567,,,1
633,656,Directed,12568,,,1
633,659,Directed,12569,,,1
633,661,Directed,12570,,,1
633,664,Directed,12571,,,1
633,668,Directed,12572,,,1
633,669,Directed,12573,,,1
633,671,Directed,12574,,,1
633,672,Directed,12575,,,1
633,673,Directed,12576,,,1
633,675,Directed,12577,,,1
633,677,Directed,12578,,,1
633,681,Directed,12579,,,1
633,683,Directed,12580,,,1
633,685,Directed,12581,,,1
633,687,Directed,12582,,,1
633,690,Directed,12583,,,1
633,693,Directed,12584,,,1
633,695,Directed,12585,,,1
633,697,Directed,12586,,,1
634,635,Directed,12587,,,1
634,636,Directed,12588,,,1
634,637,Directed,12589,,,1
634,640,Directed,12590,,,1
634,642,Directed,12591,,,1
634,643,Directed,12592,,,1
634,647,Directed,12593,,,1
634,649,Directed,12594,,,1
634,650,Directed,12595,,,1
634,651,Directed,12596,,,1
634,654,Directed,12597,,,1
634,656,Directed,12598,,,1
634,657,Directed,12599,,,1
634,658,Directed,12600,,,1
634,660,Directed,12601,,,1
634,666,Directed,12602,,,1
634,668,Directed,12603,,,1
634,670,Directed,12604,,,1
634,677,Directed,12605,,,1
634,681,Directed,12606,,,1
634,683,Directed,12607,,,1
634,684,Directed,12608,,,1
634,685,Directed,12609,,,1
634,688,Directed,12610,,,1
634,690,Directed,12611,,,1
634,693,Directed,12612,,,1
634,697,Directed,12613,,,1
634,698,Directed,12614,,,1
635,638,Directed,12615,,,1
635,640,Directed,12616,,,1
635,641,Directed,12617,,,1
635,643,Directed,12618,,,1
635,647,Directed,12619,,,1
635,650,Directed,12620,,,1
635,651,Directed,12621,,,1
635,652,Directed,12622,,,1
635,655,Directed,12623,,,1
635,656,Directed,12624,,,1
635,658,Directed,12625,,,1
635,659,Directed,12626,,,1
635,660,Directed,12627,,,1
635,661,Directed,12628,,,1
635,662,Directed,12629,,,1
635,663,Directed,12630,,,1
635,667,Directed,12631,,,1
635,668,Directed,12632,,,1
635,670,Directed,12633,,,1
635,673,Directed,12634,,,1
635,674,Directed,12635,,,1
635,676,Directed,12636,,,1
635,681,Directed,12637,,,1
635,685,Directed,12638,,,1
635,689,Directed,12639,,,1
635,691,Directed,12640,,,1
635,693,Directed,12641,,,1
635,695,Directed,12642,,,1
635,697,Directed,12643,,,1
635,698,Directed,12644,,,1
636,637,Directed,12645,,,1
636,639,Directed,12646,,,1
636,640,Directed,12647,,,1
636,641,Directed,12648,,,1
636,643,Directed,12649,,,1
636,645,Directed,12650,,,1
636,651,Directed,12651,,,1
636,652,Directed,12652,,,1
636,653,Directed,12653,,,1
636,654,Directed,12654,,,1
636,657,Directed,12655,,,1
636,659,Directed,12656,,,1
636,661,Directed,12657,,,1
636,663,Directed,12658,,,1
636,665,Directed,12659,,,1
636,671,Directed,12660,,,1
636,672,Directed,12661,,,1
636,673,Directed,12662,,,1
636,674,Directed,12663,,,1
636,675,Directed,12664,,,1
636,676,Directed,12665,,,1
636,680,Directed,12666,,,1
636,684,Directed,12667,,,1
636,687,Directed,12668,,,1
636,688,Directed,12669,,,1
636,689,Directed,12670,,,1
636,691,Directed,12671,,,1
636,692,Directed,12672,,,1
636,693,Directed,12673,,,1
636,695,Directed,12674,,,1
636,696,Directed,12675,,,1
636,699,Directed,12676,,,1
637,639,Directed,12677,,,1
637,642,Directed,12678,,,1
637,643,Directed,12679,,,1
637,648,Directed,12680,,,1
637,651,Directed,12681,,,1
637,654,Directed,12682,,,1
637,656,Directed,12683,,,1
637,657,Directed,12684,,,1
637,658,Directed,12685,,,1
637,660,Directed,12686,,,1
637,662,Directed,12687,,,1
637,664,Directed,12688,,,1
637,665,Directed,12689,,,1
637,666,Directed,12690,,,1
637,667,Directed,12691,,,1
637,668,Directed,12692,,,1
637,669,Directed,12693,,,1
637,670,Directed,12694,,,1
637,672,Directed,12695,,,1
637,674,Directed,12696,,,1
637,675,Directed,12697,,,1
637,677,Directed,12698,,,1
637,679,Directed,12699,,,1
637,681,Directed,12700,,,1
637,688,Directed,12701,,,1
637,691,Directed,12702,,,1
637,692,Directed,12703,,,1
637,693,Directed,12704,,,1
637,694,Directed,12705,,,1
637,695,Directed,12706,,,1
637,697,Directed,12707,,,1
637,699,Directed,12708,,,1
638,639,Directed,12709,,,1
638,640,Directed,12710,,,1
638,643,Directed,12711,,,1
638,645,Directed,12712,,,1
638,648,Directed,12713,,,1
638,650,Directed,12714,,,1
638,652,Directed,12715,,,1
638,655,Directed,12716,,,1
638,656,Directed,12717,,,1
638,658,Directed,12718,,,1
638,659,Directed,12719,,,1
638,661,Directed,12720,,,1
638,670,Directed,12721,,,1
638,675,Directed,12722,,,1
638,676,Directed,12723,,,1
638,678,Directed,12724,,,1
638,680,Directed,12725,,,1
638,681,Directed,12726,,,1
638,683,Directed,12727,,,1
638,684,Directed,12728,,,1
638,686,Directed,12729,,,1
638,687,Directed,12730,,,1
638,690,Directed,12731,,,1
638,693,Directed,12732,,,1
638,694,Directed,12733,,,1
638,696,Directed,12734,,,1
638,697,Directed,12735,,,1
638,699,Directed,12736,,,1
639,640,Directed,12737,,,1
639,644,Directed,12738,,,1
639,646,Directed,12739,,,1
639,647,Directed,12740,,,1
639,649,Directed,12741,,,1
639,651,Directed,12742,,,1
639,653,Directed,12743,,,1
639,656,Directed,12744,,,1
639,658,Directed,12745,,,1
639,659,Directed,12746,,,1
639,661,Directed,12747,,,1
639,666,Directed,12748,,,1
639,668,Directed,12749,,,1
639,672,Directed,12750,,,1
639,674,Directed,12751,,,1
639,675,Directed,12752,,,1
639,677,Directed,12753,,,1
639,680,Directed,12754,,,1
639,681,Directed,12755,,,1
639,682,Directed,12756,,,1
639,684,Directed,12757,,,1
639,685,Directed,12758,,,1
639,686,Directed,12759,,,1
639,692,Directed,12760,,,1
639,694,Directed,12761,,,1
639,696,Directed,12762,,,1
639,699,Directed,12763,,,1
640,642,Directed,12764,,,1
640,643,Directed,12765,,,1
640,645,Directed,12766,,,1
640,646,Directed,12767,,,1
640,647,Directed,12768,,,1
640,648,Directed,12769,,,1
640,649,Directed,12770,,,1
640,650,Directed,12771,,,1
640,651,Directed,12772,,,1
640,652,Directed,12773,,,1
640,655,Directed,12774,,,1
640,656,Directed,12775,,,1
640,658,Directed,12776,,,1
640,659,Directed,12777,,,1
640,660,Directed,12778,,,1
640,662,Directed,12779,,,1
640,664,Directed,12780,,,1
640,668,Directed,12781,,,1
640,669,Directed,12782,,,1
640,671,Directed,12783,,,1
640,672,Directed,12784,,,1
640,674,Directed,12785,,,1
640,675,Directed,12786,,,1
640,676,Directed,12787,,,1
640,677,Directed,12788,,,1
640,678,Directed,12789,,,1
640,680,Directed,12790,,,1
640,682,Directed,12791,,,1
640,686,Directed,12792,,,1
640,688,Directed,12793,,,1
640,689,Directed,12794,,,1
640,695,Directed,12795,,,1
640,696,Directed,12796,,,1
640,697,Directed,12797,,,1
640,699,Directed,12798,,,1
641,644,Directed,12799,,,1
641,648,Directed,12800,,,1
641,653,Directed,12801,,,1
641,655,Directed,12802,,,1
641,657,Directed,12803,,,1
641,659,Directed,12804,,,1
641,663,Directed,12805,,,1
641,666,Directed,12806,,,1
641,667,Directed,12807,,,1
641,671,Directed,12808,,,1
641,673,Directed,12809,,,1
641,676,Directed,12810,,,1
641,677,Directed,12811,,,1
641,680,Directed,12812,,,1
641,681,Directed,12813,,,1
641,686,Directed,12814,,,1
641,687,Directed,12815,,,1
641,690,Directed,12816,,,1
641,694,Directed,12817,,,1
641,696,Directed,12818,,,1
641,699,Directed,12819,,,1
642,643,Directed,12820,,,1
642,644,Directed,12821,,,1
642,647,Directed,12822,,,1
642,648,Directed,12823,,,1
642,649,Directed,12824,,,1
642,651,Directed,12825,,,1
642,652,Directed,12826,,,1
642,654,Directed,12827,,,1
642,655,Directed,12828,,,1
642,656,Directed,12829,,,1
642,657,Directed,12830,,,1
642,660,Directed,12831,,,1
642,662,Directed,12832,,,1
642,663,Directed,12833,,,1
642,665,Directed,12834,,,1
642,667,Directed,12835,,,1
642,668,Directed,12836,,,1
642,669,Directed,12837,,,1
642,670,Directed,12838,,,1
642,671,Directed,12839,,,1
642,672,Directed,12840,,,1
642,675,Directed,12841,,,1
642,676,Directed,12842,,,1
642,679,Directed,12843,,,1
642,680,Directed,12844,,,1
642,681,Directed,12845,,,1
642,682,Directed,12846,,,1
642,683,Directed,12847,,,1
642,685,Directed,12848,,,1
642,687,Directed,12849,,,1
642,688,Directed,12850,,,1
642,690,Directed,12851,,,1
642,691,Directed,12852,,,1
642,692,Directed,12853,,,1
642,693,Directed,12854,,,1
642,695,Directed,12855,,,1
642,697,Directed,12856,,,1
643,645,Directed,12857,,,1
643,647,Directed,12858,,,1
643,648,Directed,12859,,,1
643,652,Directed,12860,,,1
643,653,Directed,12861,,,1
643,654,Directed,12862,,,1
643,655,Directed,12863,,,1
643,656,Directed,12864,,,1
643,659,Directed,12865,,,1
643,660,Directed,12866,,,1
643,661,Directed,12867,,,1
643,662,Directed,12868,,,1
643,665,Directed,12869,,,1
643,666,Directed,12870,,,1
643,667,Directed,12871,,,1
643,669,Directed,12872,,,1
643,670,Directed,12873,,,1
643,671,Directed,12874,,,1
643,673,Directed,12875,,,1
643,676,Directed,12876,,,1
643,678,Directed,12877,,,1
643,681,Directed,12878,,,1
643,682,Directed,12879,,,1
643,685,Directed,12880,,,1
643,686,Directed,12881,,,1
643,690,Directed,12882,,,1
643,691,Directed,12883,,,1
643,693,Directed,12884,,,1
643,695,Directed,12885,,,1
643,696,Directed,12886,,,1
643,697,Directed,12887,,,1
643,698,Directed,12888,,,1
643,699,Directed,12889,,,1
644,645,Directed,12890,,,1
644,647,Directed,12891,,,1
644,648,Directed,12892,,,1
644,649,Directed,12893,,,1
644,650,Directed,12894,,,1
644,652,Directed,12895,,,1
644,653,Directed,12896,,,1
644,655,Directed,12897,,,1
644,662,Directed,12898,,,1
644,663,Directed,12899,,,1
644,665,Directed,12900,,,1
644,668,Directed,12901,,,1
644,671,Directed,12902,,,1
644,675,Directed,12903,,,1
644,677,Directed,12904,,,1
644,678,Directed,12905,,,1
644,679,Directed,12906,,,1
644,681,Directed,12907,,,1
644,682,Directed,12908,,,1
644,689,Directed,12909,,,1
644,691,Directed,12910,,,1
644,692,Directed,12911,,,1
644,693,Directed,12912,,,1
644,695,Directed,12913,,,1
644,697,Directed,12914,,,1
644,698,Directed,12915,,,1
644,699,Directed,12916,,,1
645,647,Directed,12917,,,1
645,648,Directed,12918,,,1
645,650,Directed,12919,,,1
645,655,Directed,12920,,,1
645,661,Directed,12921,,,1
645,662,Directed,12922,,,1
645,663,Directed,12923,,,1
645,666,Directed,12924,,,1
645,670,Directed,12925,,,1
645,671,Directed,12926,,,1
645,675,Directed,12927,,,1
645,678,Directed,12928,,,1
645,679,Directed,12929,,,1
645,680,Directed,12930,,,1
645,681,Directed,12931,,,1
645,682,Directed,12932,,,1
645,683,Directed,12933,,,1
645,684,Directed,12934,,,1
645,688,Directed,12935,,,1
645,690,Directed,12936,,,1
645,692,Directed,12937,,,1
645,693,Directed,12938,,,1
645,694,Directed,12939,,,1
645,695,Directed,12940,,,1
645,697,Directed,12941,,,1
645,698,Directed,12942,,,1
646,648,Directed,12943,,,1
646,650,Directed,12944,,,1
646,651,Directed,12945,,,1
646,652,Directed,12946,,,1
646,656,Directed,12947,,,1
646,657,Directed,12948,,,1
646,659,Directed,12949,,,1
646,660,Directed,12950,,,1
646,661,Directed,12951,,,1
646,662,Directed,12952,,,1
646,663,Directed,12953,,,1
646,664,Directed,12954,,,1
646,666,Directed,12955,,,1
646,668,Directed,12956,,,1
646,669,Directed,12957,,,1
646,670,Directed,12958,,,1
646,671,Directed,12959,,,1
646,673,Directed,12960,,,1
646,674,Directed,12961,,,1
646,676,Directed,12962,,,1
646,679,Directed,12963,,,1
646,680,Directed,12964,,,1
646,681,Directed,12965,,,1
646,682,Directed,12966,,,1
646,688,Directed,12967,,,1
646,690,Directed,12968,,,1
646,691,Directed,12969,,,1
646,692,Directed,12970,,,1
646,697,Directed,12971,,,1
646,698,Directed,12972,,,1
646,699,Directed,12973,,,1
647,648,Directed,12974,,,1
647,650,Directed,12975,,,1
647,651,Directed,12976,,,1
647,654,Directed,12977,,,1
647,655,Directed,12978,,,1
647,658,Directed,12979,,,1
647,660,Directed,12980,,,1
647,661,Directed,12981,,,1
647,662,Directed,12982,,,1
647,663,Directed,12983,,,1
647,665,Directed,12984,,,1
647,667,Directed,12985,,,1
647,668,Directed,12986,,,1
647,669,Directed,12987,,,1
647,670,Directed,12988,,,1
647,671,Directed,12989,,,1
647,672,Directed,12990,,,1
647,673,Directed,12991,,,1
647,675,Directed,12992,,,1
647,677,Directed,12993,,,1
647,680,Directed,12994,,,1
647,681,Directed,12995,,,1
647,689,Directed,12996,,,1
647,692,Directed,12997,,,1
647,693,Directed,12998,,,1
647,694,Directed,12999,,,1
647,695,Directed,13000,,,1
647,696,Directed,13001,,,1
647,697,Directed,13002,,,1
647,698,Directed,13003,,,1
647,699,Directed,13004,,,1
648,655,Directed,13005,,,1
648,657,Directed,13006,,,1
648,658,Directed,13007,,,1
648,659,Directed,13008,,,1
648,663,Directed,13009,,,1
648,665,Directed,13010,,,1
648,666,Directed,13011,,,1
648,668,Directed,13012,,,1
648,674,Directed,13013,,,1
648,675,Directed,13014,,,1
648,676,Directed,13015,,,1
648,678,Directed,13016,,,1
648,679,Directed,13017,,,1
648,680,Directed,13018,,,1
648,681,Directed,13019,,,1
648,683,Directed,13020,,,1
648,684,Directed,13021,,,1
648,686,Directed,13022,,,1
648,692,Directed,13023,,,1
648,693,Directed,13024,,,1
648,694,Directed,13025,,,1
648,697,Directed,13026,,,1
648,698,Directed,13027,,,1
649,650,Directed,13028,,,1
649,651,Directed,13029,,,1
649,652,Directed,13030,,,1
649,655,Directed,13031,,,1
649,656,Directed,13032,,,1
649,657,Directed,13033,,,1
649,658,Directed,13034,,,1
649,660,Directed,13035,,,1
649,662,Directed,13036,,,1
649,664,Directed,13037,,,1
649,665,Directed,13038,,,1
649,666,Directed,13039,,,1
649,669,Directed,13040,,,1
649,672,Directed,13041,,,1
649,673,Directed,13042,,,1
649,675,Directed,13043,,,1
649,676,Directed,13044,,,1
