Source,Target,Type,Id,Label,timeset,Weight
712,739,Directed,14603,,,1
712,740,Directed,14604,,,1
712,741,Directed,14605,,,1
712,743,Directed,14606,,,1
712,744,Directed,14607,,,1
712,745,Directed,14608,,,1
712,746,Directed,14609,,,1
712,747,Directed,14610,,,1
712,748,Directed,14611,,,1
712,749,Directed,14612,,,1
712,750,Directed,14613,,,1
712,751,Directed,14614,,,1
712,752,Directed,14615,,,1
712,753,Directed,14616,,,1
712,758,Directed,14617,,,1
712,759,Directed,14618,,,1
712,760,Directed,14619,,,1
712,762,Directed,14620,,,1
712,763,Directed,14621,,,1
712,764,Directed,14622,,,1
712,765,Directed,14623,,,1
712,767,Directed,14624,,,1
712,768,Directed,14625,,,1
712,769,Directed,14626,,,1
712,770,Directed,14627,,,1
712,771,Directed,14628,,,1
712,774,Directed,14629,,,1
712,775,Directed,14630,,,1
712,776,Directed,14631,,,1
712,777,Directed,14632,,,1
712,778,Directed,14633,,,1
712,779,Directed,14634,,,1
712,780,Directed,14635,,,1
712,781,Directed,14636,,,1
712,782,Directed,14637,,,1
712,783,Directed,14638,,,1
712,784,Directed,14639,,,1
712,786,Directed,14640,,,1
712,788,Directed,14641,,,1
712,789,Directed,14642,,,1
712,791,Directed,14643,,,1
712,792,Directed,14644,,,1
712,793,Directed,14645,,,1
712,794,Directed,14646,,,1
712,795,Directed,14647,,,1
712,796,Directed,14648,,,1
712,797,Directed,14649,,,1
712,798,Directed,14650,,,1
712,799,Directed,14651,,,1
713,714,Directed,14652,,,1
713,715,Directed,14653,,,1
713,716,Directed,14654,,,1
713,718,Directed,14655,,,1
713,719,Directed,14656,,,1
713,720,Directed,14657,,,1
713,721,Directed,14658,,,1
713,722,Directed,14659,,,1
713,723,Directed,14660,,,1
713,724,Directed,14661,,,1
713,725,Directed,14662,,,1
713,726,Directed,14663,,,1
713,727,Directed,14664,,,1
713,729,Directed,14665,,,1
713,730,Directed,14666,,,1
713,731,Directed,14667,,,1
713,732,Directed,14668,,,1
713,735,Directed,14669,,,1
713,736,Directed,14670,,,1
713,737,Directed,14671,,,1
713,738,Directed,14672,,,1
713,739,Directed,14673,,,1
713,740,Directed,14674,,,1
713,741,Directed,14675,,,1
713,742,Directed,14676,,,1
713,743,Directed,14677,,,1
713,744,Directed,14678,,,1
713,745,Directed,14679,,,1
713,746,Directed,14680,,,1
713,747,Directed,14681,,,1
713,748,Directed,14682,,,1
713,749,Directed,14683,,,1
713,750,Directed,14684,,,1
713,751,Directed,14685,,,1
713,752,Directed,14686,,,1
713,753,Directed,14687,,,1
713,754,Directed,14688,,,1
713,756,Directed,14689,,,1
713,758,Directed,14690,,,1
713,760,Directed,14691,,,1
713,761,Directed,14692,,,1
713,762,Directed,14693,,,1
713,763,Directed,14694,,,1
713,764,Directed,14695,,,1
713,765,Directed,14696,,,1
713,766,Directed,14697,,,1
713,767,Directed,14698,,,1
713,768,Directed,14699,,,1
713,769,Directed,14700,,,1
713,771,Directed,14701,,,1
713,772,Directed,14702,,,1
713,773,Directed,14703,,,1
713,774,Directed,14704,,,1
713,775,Directed,14705,,,1
713,777,Directed,14706,,,1
713,778,Directed,14707,,,1
713,779,Directed,14708,,,1
713,781,Directed,14709,,,1
713,782,Directed,14710,,,1
713,783,Directed,14711,,,1
713,784,Directed,14712,,,1
713,785,Directed,14713,,,1
713,786,Directed,14714,,,1
713,787,Directed,14715,,,1
713,789,Directed,14716,,,1
713,790,Directed,14717,,,1
713,791,Directed,14718,,,1
713,792,Directed,14719,,,1
713,793,Directed,14720,,,1
713,794,Directed,14721,,,1
713,795,Directed,14722,,,1
713,796,Directed,14723,,,1
713,797,Directed,14724,,,1
713,799,Directed,14725,,,1
714,715,Directed,14726,,,1
714,716,Directed,14727,,,1
714,718,Directed,14728,,,1
714,719,Directed,14729,,,1
714,720,Directed,14730,,,1
714,723,Directed,14731,,,1
714,724,Directed,14732,,,1
714,725,Directed,14733,,,1
714,726,Directed,14734,,,1
714,727,Directed,14735,,,1
714,728,Directed,14736,,,1
714,729,Directed,14737,,,1
714,731,Directed,14738,,,1
714,733,Directed,14739,,,1
714,734,Directed,14740,,,1
714,736,Directed,14741,,,1
714,737,Directed,14742,,,1
714,738,Directed,14743,,,1
714,740,Directed,14744,,,1
714,742,Directed,14745,,,1
714,743,Directed,14746,,,1
714,744,Directed,14747,,,1
714,745,Directed,14748,,,1
714,746,Directed,14749,,,1
714,747,Directed,14750,,,1
714,748,Directed,14751,,,1
714,749,Directed,14752,,,1
714,750,Directed,14753,,,1
714,751,Directed,14754,,,1
714,752,Directed,14755,,,1
714,753,Directed,14756,,,1
714,755,Directed,14757,,,1
714,757,Directed,14758,,,1
714,758,Directed,14759,,,1
714,759,Directed,14760,,,1
714,761,Directed,14761,,,1
714,762,Directed,14762,,,1
714,763,Directed,14763,,,1
714,764,Directed,14764,,,1
714,765,Directed,14765,,,1
714,766,Directed,14766,,,1
714,767,Directed,14767,,,1
714,768,Directed,14768,,,1
714,769,Directed,14769,,,1
714,770,Directed,14770,,,1
714,771,Directed,14771,,,1
714,772,Directed,14772,,,1
714,773,Directed,14773,,,1
714,774,Directed,14774,,,1
714,776,Directed,14775,,,1
714,777,Directed,14776,,,1
714,778,Directed,14777,,,1
714,779,Directed,14778,,,1
714,781,Directed,14779,,,1
714,782,Directed,14780,,,1
714,783,Directed,14781,,,1
714,784,Directed,14782,,,1
714,785,Directed,14783,,,1
714,786,Directed,14784,,,1
714,787,Directed,14785,,,1
714,788,Directed,14786,,,1
714,789,Directed,14787,,,1
714,790,Directed,14788,,,1
714,791,Directed,14789,,,1
714,792,Directed,14790,,,1
714,793,Directed,14791,,,1
714,794,Directed,14792,,,1
714,795,Directed,14793,,,1
714,796,Directed,14794,,,1
714,797,Directed,14795,,,1
714,798,Directed,14796,,,1
714,799,Directed,14797,,,1
715,716,Directed,14798,,,1
715,717,Directed,14799,,,1
715,719,Directed,14800,,,1
715,720,Directed,14801,,,1
715,721,Directed,14802,,,1
715,723,Directed,14803,,,1
715,725,Directed,14804,,,1
715,726,Directed,14805,,,1
715,728,Directed,14806,,,1
715,730,Directed,14807,,,1
715,731,Directed,14808,,,1
715,732,Directed,14809,,,1
715,735,Directed,14810,,,1
715,736,Directed,14811,,,1
715,739,Directed,14812,,,1
715,740,Directed,14813,,,1
715,741,Directed,14814,,,1
715,742,Directed,14815,,,1
715,743,Directed,14816,,,1
715,744,Directed,14817,,,1
715,745,Directed,14818,,,1
715,746,Directed,14819,,,1
715,748,Directed,14820,,,1
715,749,Directed,14821,,,1
715,750,Directed,14822,,,1
715,751,Directed,14823,,,1
715,752,Directed,14824,,,1
715,754,Directed,14825,,,1
715,757,Directed,14826,,,1
715,758,Directed,14827,,,1
715,759,Directed,14828,,,1
715,760,Directed,14829,,,1
715,761,Directed,14830,,,1
715,763,Directed,14831,,,1
715,764,Directed,14832,,,1
715,768,Directed,14833,,,1
715,769,Directed,14834,,,1
715,770,Directed,14835,,,1
715,772,Directed,14836,,,1
715,773,Directed,14837,,,1
715,774,Directed,14838,,,1
715,775,Directed,14839,,,1
715,776,Directed,14840,,,1
715,777,Directed,14841,,,1
715,781,Directed,14842,,,1
715,783,Directed,14843,,,1
715,784,Directed,14844,,,1
715,785,Directed,14845,,,1
715,786,Directed,14846,,,1
715,788,Directed,14847,,,1
715,789,Directed,14848,,,1
715,790,Directed,14849,,,1
715,792,Directed,14850,,,1
715,793,Directed,14851,,,1
715,794,Directed,14852,,,1
715,795,Directed,14853,,,1
715,796,Directed,14854,,,1
715,797,Directed,14855,,,1
715,798,Directed,14856,,,1
716,717,Directed,14857,,,1
716,718,Directed,14858,,,1
716,719,Directed,14859,,,1
716,721,Directed,14860,,,1
716,722,Directed,14861,,,1
716,723,Directed,14862,,,1
716,724,Directed,14863,,,1
716,725,Directed,14864,,,1
716,727,Directed,14865,,,1
716,728,Directed,14866,,,1
716,729,Directed,14867,,,1
716,730,Directed,14868,,,1
716,731,Directed,14869,,,1
716,732,Directed,14870,,,1
716,733,Directed,14871,,,1
716,736,Directed,14872,,,1
716,737,Directed,14873,,,1
716,739,Directed,14874,,,1
716,740,Directed,14875,,,1
716,742,Directed,14876,,,1
716,743,Directed,14877,,,1
716,744,Directed,14878,,,1
716,747,Directed,14879,,,1
716,748,Directed,14880,,,1
716,749,Directed,14881,,,1
716,750,Directed,14882,,,1
716,751,Directed,14883,,,1
716,752,Directed,14884,,,1
716,753,Directed,14885,,,1
716,755,Directed,14886,,,1
716,756,Directed,14887,,,1
716,757,Directed,14888,,,1
716,758,Directed,14889,,,1
716,760,Directed,14890,,,1
716,761,Directed,14891,,,1
716,762,Directed,14892,,,1
716,763,Directed,14893,,,1
716,765,Directed,14894,,,1
716,766,Directed,14895,,,1
716,767,Directed,14896,,,1
716,768,Directed,14897,,,1
716,769,Directed,14898,,,1
716,770,Directed,14899,,,1
716,771,Directed,14900,,,1
716,772,Directed,14901,,,1
716,774,Directed,14902,,,1
716,775,Directed,14903,,,1
716,776,Directed,14904,,,1
716,778,Directed,14905,,,1
716,779,Directed,14906,,,1
716,780,Directed,14907,,,1
716,781,Directed,14908,,,1
716,782,Directed,14909,,,1
716,783,Directed,14910,,,1
716,784,Directed,14911,,,1
716,785,Directed,14912,,,1
716,786,Directed,14913,,,1
716,788,Directed,14914,,,1
716,789,Directed,14915,,,1
716,790,Directed,14916,,,1
716,791,Directed,14917,,,1
716,794,Directed,14918,,,1
716,795,Directed,14919,,,1
716,796,Directed,14920,,,1
716,798,Directed,14921,,,1
716,799,Directed,14922,,,1
717,718,Directed,14923,,,1
717,720,Directed,14924,,,1
717,722,Directed,14925,,,1
717,723,Directed,14926,,,1
717,724,Directed,14927,,,1
717,725,Directed,14928,,,1
717,726,Directed,14929,,,1
717,727,Directed,14930,,,1
717,728,Directed,14931,,,1
717,729,Directed,14932,,,1
717,730,Directed,14933,,,1
717,732,Directed,14934,,,1
717,733,Directed,14935,,,1
717,734,Directed,14936,,,1
717,735,Directed,14937,,,1
717,738,Directed,14938,,,1
717,739,Directed,14939,,,1
717,740,Directed,14940,,,1
717,742,Directed,14941,,,1
717,743,Directed,14942,,,1
717,744,Directed,14943,,,1
717,745,Directed,14944,,,1
717,746,Directed,14945,,,1
717,749,Directed,14946,,,1
717,751,Directed,14947,,,1
717,754,Directed,14948,,,1
717,755,Directed,14949,,,1
717,756,Directed,14950,,,1
717,757,Directed,14951,,,1
717,758,Directed,14952,,,1
717,759,Directed,14953,,,1
717,760,Directed,14954,,,1
717,763,Directed,14955,,,1
717,764,Directed,14956,,,1
717,766,Directed,14957,,,1
717,767,Directed,14958,,,1
717,770,Directed,14959,,,1
717,771,Directed,14960,,,1
717,772,Directed,14961,,,1
717,773,Directed,14962,,,1
717,774,Directed,14963,,,1
717,777,Directed,14964,,,1
717,778,Directed,14965,,,1
717,779,Directed,14966,,,1
717,780,Directed,14967,,,1
717,781,Directed,14968,,,1
717,782,Directed,14969,,,1
717,784,Directed,14970,,,1
717,786,Directed,14971,,,1
717,788,Directed,14972,,,1
717,789,Directed,14973,,,1
717,790,Directed,14974,,,1
717,791,Directed,14975,,,1
717,792,Directed,14976,,,1
717,793,Directed,14977,,,1
717,796,Directed,14978,,,1
717,797,Directed,14979,,,1
717,798,Directed,14980,,,1
717,799,Directed,14981,,,1
718,719,Directed,14982,,,1
718,722,Directed,14983,,,1
718,723,Directed,14984,,,1
718,726,Directed,14985,,,1
718,727,Directed,14986,,,1
718,728,Directed,14987,,,1
718,729,Directed,14988,,,1
718,730,Directed,14989,,,1
718,731,Directed,14990,,,1
718,732,Directed,14991,,,1
718,733,Directed,14992,,,1
718,734,Directed,14993,,,1
718,735,Directed,14994,,,1
718,736,Directed,14995,,,1
718,737,Directed,14996,,,1
718,738,Directed,14997,,,1
718,740,Directed,14998,,,1
718,743,Directed,14999,,,1
718,744,Directed,15000,,,1
718,745,Directed,15001,,,1
718,746,Directed,15002,,,1
718,747,Directed,15003,,,1
718,748,Directed,15004,,,1
718,749,Directed,15005,,,1
718,750,Directed,15006,,,1
718,751,Directed,15007,,,1
718,752,Directed,15008,,,1
718,753,Directed,15009,,,1
718,755,Directed,15010,,,1
718,756,Directed,15011,,,1
718,757,Directed,15012,,,1
718,760,Directed,15013,,,1
718,761,Directed,15014,,,1
718,762,Directed,15015,,,1
718,765,Directed,15016,,,1
718,766,Directed,15017,,,1
718,768,Directed,15018,,,1
718,769,Directed,15019,,,1
718,770,Directed,15020,,,1
718,772,Directed,15021,,,1
718,774,Directed,15022,,,1
718,776,Directed,15023,,,1
718,777,Directed,15024,,,1
718,778,Directed,15025,,,1
718,779,Directed,15026,,,1
718,780,Directed,15027,,,1
718,781,Directed,15028,,,1
718,782,Directed,15029,,,1
718,783,Directed,15030,,,1
718,784,Directed,15031,,,1
718,785,Directed,15032,,,1
718,786,Directed,15033,,,1
718,787,Directed,15034,,,1
718,789,Directed,15035,,,1
718,791,Directed,15036,,,1
718,792,Directed,15037,,,1
718,793,Directed,15038,,,1
718,794,Directed,15039,,,1
718,797,Directed,15040,,,1
718,798,Directed,15041,,,1
718,799,Directed,15042,,,1
719,720,Directed,15043,,,1
719,721,Directed,15044,,,1
719,722,Directed,15045,,,1
719,723,Directed,15046,,,1
719,724,Directed,15047,,,1
719,725,Directed,15048,,,1
719,726,Directed,15049,,,1
719,727,Directed,15050,,,1
719,728,Directed,15051,,,1
719,729,Directed,15052,,,1
719,731,Directed,15053,,,1
719,733,Directed,15054,,,1
719,734,Directed,15055,,,1
719,735,Directed,15056,,,1
719,736,Directed,15057,,,1
719,737,Directed,15058,,,1
719,739,Directed,15059,,,1
719,740,Directed,15060,,,1
719,742,Directed,15061,,,1
719,743,Directed,15062,,,1
719,746,Directed,15063,,,1
719,747,Directed,15064,,,1
719,748,Directed,15065,,,1
719,749,Directed,15066,,,1
719,750,Directed,15067,,,1
719,751,Directed,15068,,,1
719,752,Directed,15069,,,1
719,753,Directed,15070,,,1
719,755,Directed,15071,,,1
719,756,Directed,15072,,,1
719,758,Directed,15073,,,1
719,760,Directed,15074,,,1
719,761,Directed,15075,,,1
719,762,Directed,15076,,,1
719,764,Directed,15077,,,1
719,767,Directed,15078,,,1
719,768,Directed,15079,,,1
719,769,Directed,15080,,,1
719,770,Directed,15081,,,1
719,772,Directed,15082,,,1
719,773,Directed,15083,,,1
719,774,Directed,15084,,,1
719,775,Directed,15085,,,1
719,776,Directed,15086,,,1
719,777,Directed,15087,,,1
719,778,Directed,15088,,,1
719,779,Directed,15089,,,1
719,780,Directed,15090,,,1
719,781,Directed,15091,,,1
719,782,Directed,15092,,,1
719,783,Directed,15093,,,1
719,784,Directed,15094,,,1
719,785,Directed,15095,,,1
719,786,Directed,15096,,,1
719,788,Directed,15097,,,1
719,789,Directed,15098,,,1
719,790,Directed,15099,,,1
719,792,Directed,15100,,,1
719,794,Directed,15101,,,1
719,795,Directed,15102,,,1
719,797,Directed,15103,,,1
719,798,Directed,15104,,,1
719,799,Directed,15105,,,1
720,721,Directed,15106,,,1
720,722,Directed,15107,,,1
720,723,Directed,15108,,,1
720,724,Directed,15109,,,1
720,725,Directed,15110,,,1
720,726,Directed,15111,,,1
720,727,Directed,15112,,,1
720,728,Directed,15113,,,1
720,729,Directed,15114,,,1
720,730,Directed,15115,,,1
720,731,Directed,15116,,,1
720,732,Directed,15117,,,1
720,733,Directed,15118,,,1
720,734,Directed,15119,,,1
720,735,Directed,15120,,,1
720,736,Directed,15121,,,1
720,737,Directed,15122,,,1
720,738,Directed,15123,,,1
720,739,Directed,15124,,,1
720,740,Directed,15125,,,1
720,741,Directed,15126,,,1
720,742,Directed,15127,,,1
720,743,Directed,15128,,,1
720,745,Directed,15129,,,1
720,746,Directed,15130,,,1
720,747,Directed,15131,,,1
720,748,Directed,15132,,,1
720,749,Directed,15133,,,1
720,750,Directed,15134,,,1
720,751,Directed,15135,,,1
720,752,Directed,15136,,,1
720,753,Directed,15137,,,1
720,754,Directed,15138,,,1
720,755,Directed,15139,,,1
720,756,Directed,15140,,,1
720,757,Directed,15141,,,1
720,758,Directed,15142,,,1
720,759,Directed,15143,,,1
720,760,Directed,15144,,,1
720,761,Directed,15145,,,1
720,762,Directed,15146,,,1
720,764,Directed,15147,,,1
720,765,Directed,15148,,,1
720,766,Directed,15149,,,1
720,767,Directed,15150,,,1
720,769,Directed,15151,,,1
720,770,Directed,15152,,,1
720,771,Directed,15153,,,1
720,772,Directed,15154,,,1
720,774,Directed,15155,,,1
720,776,Directed,15156,,,1
720,777,Directed,15157,,,1
720,779,Directed,15158,,,1
720,780,Directed,15159,,,1
720,782,Directed,15160,,,1
720,783,Directed,15161,,,1
720,785,Directed,15162,,,1
720,787,Directed,15163,,,1
720,788,Directed,15164,,,1
720,791,Directed,15165,,,1
720,792,Directed,15166,,,1
720,793,Directed,15167,,,1
720,794,Directed,15168,,,1
720,795,Directed,15169,,,1
720,796,Directed,15170,,,1
720,798,Directed,15171,,,1
720,799,Directed,15172,,,1
721,722,Directed,15173,,,1
721,723,Directed,15174,,,1
721,724,Directed,15175,,,1
721,725,Directed,15176,,,1
721,726,Directed,15177,,,1
721,727,Directed,15178,,,1
721,728,Directed,15179,,,1
721,730,Directed,15180,,,1
721,732,Directed,15181,,,1
721,733,Directed,15182,,,1
721,735,Directed,15183,,,1
721,736,Directed,15184,,,1
721,737,Directed,15185,,,1
721,738,Directed,15186,,,1
721,739,Directed,15187,,,1
721,740,Directed,15188,,,1
721,741,Directed,15189,,,1
721,742,Directed,15190,,,1
721,743,Directed,15191,,,1
721,744,Directed,15192,,,1
721,745,Directed,15193,,,1
721,747,Directed,15194,,,1
721,748,Directed,15195,,,1
721,749,Directed,15196,,,1
721,750,Directed,15197,,,1
721,751,Directed,15198,,,1
721,753,Directed,15199,,,1
721,754,Directed,15200,,,1
721,755,Directed,15201,,,1
721,756,Directed,15202,,,1
721,757,Directed,15203,,,1
721,759,Directed,15204,,,1
721,761,Directed,15205,,,1
721,762,Directed,15206,,,1
721,763,Directed,15207,,,1
721,765,Directed,15208,,,1
721,767,Directed,15209,,,1
721,768,Directed,15210,,,1
721,769,Directed,15211,,,1
721,770,Directed,15212,,,1
721,771,Directed,15213,,,1
721,772,Directed,15214,,,1
721,774,Directed,15215,,,1
721,776,Directed,15216,,,1
721,777,Directed,15217,,,1
721,778,Directed,15218,,,1
721,779,Directed,15219,,,1
721,780,Directed,15220,,,1
721,781,Directed,15221,,,1
721,782,Directed,15222,,,1
721,783,Directed,15223,,,1
721,784,Directed,15224,,,1
721,785,Directed,15225,,,1
721,786,Directed,15226,,,1
721,787,Directed,15227,,,1
721,788,Directed,15228,,,1
721,789,Directed,15229,,,1
721,790,Directed,15230,,,1
721,792,Directed,15231,,,1
721,793,Directed,15232,,,1
721,795,Directed,15233,,,1
721,796,Directed,15234,,,1
721,797,Directed,15235,,,1
721,798,Directed,15236,,,1
721,799,Directed,15237,,,1
722,723,Directed,15238,,,1
722,724,Directed,15239,,,1
722,727,Directed,15240,,,1
722,728,Directed,15241,,,1
722,729,Directed,15242,,,1
722,730,Directed,15243,,,1
722,731,Directed,15244,,,1
722,732,Directed,15245,,,1
722,736,Directed,15246,,,1
722,738,Directed,15247,,,1
722,739,Directed,15248,,,1
722,740,Directed,15249,,,1
722,741,Directed,15250,,,1
722,742,Directed,15251,,,1
722,743,Directed,15252,,,1
722,745,Directed,15253,,,1
722,746,Directed,15254,,,1
722,747,Directed,15255,,,1
722,748,Directed,15256,,,1
722,749,Directed,15257,,,1
722,750,Directed,15258,,,1
722,751,Directed,15259,,,1
722,752,Directed,15260,,,1
722,753,Directed,15261,,,1
722,754,Directed,15262,,,1
722,755,Directed,15263,,,1
722,756,Directed,15264,,,1
722,758,Directed,15265,,,1
722,760,Directed,15266,,,1
722,761,Directed,15267,,,1
722,762,Directed,15268,,,1
722,763,Directed,15269,,,1
722,764,Directed,15270,,,1
722,766,Directed,15271,,,1
722,767,Directed,15272,,,1
722,768,Directed,15273,,,1
722,769,Directed,15274,,,1
722,770,Directed,15275,,,1
722,771,Directed,15276,,,1
722,772,Directed,15277,,,1
722,773,Directed,15278,,,1
722,774,Directed,15279,,,1
722,775,Directed,15280,,,1
722,776,Directed,15281,,,1
722,777,Directed,15282,,,1
722,778,Directed,15283,,,1
722,779,Directed,15284,,,1
722,780,Directed,15285,,,1
722,781,Directed,15286,,,1
722,782,Directed,15287,,,1
722,783,Directed,15288,,,1
722,784,Directed,15289,,,1
722,785,Directed,15290,,,1
722,786,Directed,15291,,,1
722,788,Directed,15292,,,1
722,789,Directed,15293,,,1
722,790,Directed,15294,,,1
722,791,Directed,15295,,,1
722,792,Directed,15296,,,1
722,793,Directed,15297,,,1
722,795,Directed,15298,,,1
722,796,Directed,15299,,,1
722,797,Directed,15300,,,1
722,798,Directed,15301,,,1
723,724,Directed,15302,,,1
723,725,Directed,15303,,,1
723,726,Directed,15304,,,1
723,727,Directed,15305,,,1
723,729,Directed,15306,,,1
723,730,Directed,15307,,,1
723,731,Directed,15308,,,1
723,732,Directed,15309,,,1
723,733,Directed,15310,,,1
723,736,Directed,15311,,,1
723,737,Directed,15312,,,1
723,738,Directed,15313,,,1
723,739,Directed,15314,,,1
723,740,Directed,15315,,,1
723,741,Directed,15316,,,1
723,742,Directed,15317,,,1
723,743,Directed,15318,,,1
723,744,Directed,15319,,,1
723,745,Directed,15320,,,1
723,746,Directed,15321,,,1
723,747,Directed,15322,,,1
723,748,Directed,15323,,,1
723,749,Directed,15324,,,1
723,750,Directed,15325,,,1
723,751,Directed,15326,,,1
723,752,Directed,15327,,,1
723,753,Directed,15328,,,1
723,754,Directed,15329,,,1
723,755,Directed,15330,,,1
723,756,Directed,15331,,,1
723,757,Directed,15332,,,1
723,758,Directed,15333,,,1
723,759,Directed,15334,,,1
723,760,Directed,15335,,,1
723,761,Directed,15336,,,1
723,762,Directed,15337,,,1
723,763,Directed,15338,,,1
723,764,Directed,15339,,,1
723,765,Directed,15340,,,1
723,768,Directed,15341,,,1
723,769,Directed,15342,,,1
723,770,Directed,15343,,,1
723,771,Directed,15344,,,1
723,772,Directed,15345,,,1
723,776,Directed,15346,,,1
723,777,Directed,15347,,,1
723,778,Directed,15348,,,1
723,779,Directed,15349,,,1
723,780,Directed,15350,,,1
723,781,Directed,15351,,,1
723,782,Directed,15352,,,1
723,783,Directed,15353,,,1
723,784,Directed,15354,,,1
723,785,Directed,15355,,,1
723,786,Directed,15356,,,1
723,787,Directed,15357,,,1
723,788,Directed,15358,,,1
723,789,Directed,15359,,,1
723,790,Directed,15360,,,1
723,791,Directed,15361,,,1
723,792,Directed,15362,,,1
723,793,Directed,15363,,,1
723,794,Directed,15364,,,1
723,796,Directed,15365,,,1
723,797,Directed,15366,,,1
723,798,Directed,15367,,,1
723,799,Directed,15368,,,1
724,725,Directed,15369,,,1
724,726,Directed,15370,,,1
724,727,Directed,15371,,,1
724,728,Directed,15372,,,1
724,729,Directed,15373,,,1
724,730,Directed,15374,,,1
724,731,Directed,15375,,,1
724,732,Directed,15376,,,1
724,733,Directed,15377,,,1
724,734,Directed,15378,,,1
724,736,Directed,15379,,,1
724,740,Directed,15380,,,1
724,741,Directed,15381,,,1
724,742,Directed,15382,,,1
724,743,Directed,15383,,,1
724,745,Directed,15384,,,1
724,746,Directed,15385,,,1
724,747,Directed,15386,,,1
724,748,Directed,15387,,,1
724,751,Directed,15388,,,1
724,752,Directed,15389,,,1
724,753,Directed,15390,,,1
724,754,Directed,15391,,,1
724,756,Directed,15392,,,1
724,757,Directed,15393,,,1
724,758,Directed,15394,,,1
724,759,Directed,15395,,,1
724,760,Directed,15396,,,1
724,762,Directed,15397,,,1
724,764,Directed,15398,,,1
724,765,Directed,15399,,,1
724,766,Directed,15400,,,1
724,767,Directed,15401,,,1
724,770,Directed,15402,,,1
724,772,Directed,15403,,,1
724,773,Directed,15404,,,1
724,774,Directed,15405,,,1
724,775,Directed,15406,,,1
724,777,Directed,15407,,,1
724,779,Directed,15408,,,1
724,780,Directed,15409,,,1
724,781,Directed,15410,,,1
724,782,Directed,15411,,,1
724,783,Directed,15412,,,1
724,784,Directed,15413,,,1
724,786,Directed,15414,,,1
724,788,Directed,15415,,,1
724,789,Directed,15416,,,1
724,790,Directed,15417,,,1
724,792,Directed,15418,,,1
724,794,Directed,15419,,,1
724,795,Directed,15420,,,1
724,796,Directed,15421,,,1
724,797,Directed,15422,,,1
724,798,Directed,15423,,,1
724,799,Directed,15424,,,1
725,726,Directed,15425,,,1
725,730,Directed,15426,,,1
725,731,Directed,15427,,,1
725,732,Directed,15428,,,1
725,733,Directed,15429,,,1
725,734,Directed,15430,,,1
725,736,Directed,15431,,,1
725,740,Directed,15432,,,1
725,741,Directed,15433,,,1
725,742,Directed,15434,,,1
725,743,Directed,15435,,,1
725,744,Directed,15436,,,1
725,745,Directed,15437,,,1
725,746,Directed,15438,,,1
725,747,Directed,15439,,,1
725,748,Directed,15440,,,1
725,749,Directed,15441,,,1
725,750,Directed,15442,,,1
725,751,Directed,15443,,,1
725,752,Directed,15444,,,1
725,753,Directed,15445,,,1
725,755,Directed,15446,,,1
725,757,Directed,15447,,,1
725,759,Directed,15448,,,1
725,761,Directed,15449,,,1
725,762,Directed,15450,,,1
725,763,Directed,15451,,,1
725,764,Directed,15452,,,1
725,765,Directed,15453,,,1
725,766,Directed,15454,,,1
725,767,Directed,15455,,,1
725,768,Directed,15456,,,1
725,769,Directed,15457,,,1
725,770,Directed,15458,,,1
725,772,Directed,15459,,,1
725,773,Directed,15460,,,1
725,775,Directed,15461,,,1
725,776,Directed,15462,,,1
725,777,Directed,15463,,,1
725,778,Directed,15464,,,1
725,779,Directed,15465,,,1
725,781,Directed,15466,,,1
725,782,Directed,15467,,,1
725,783,Directed,15468,,,1
725,784,Directed,15469,,,1
725,785,Directed,15470,,,1
725,786,Directed,15471,,,1
725,787,Directed,15472,,,1
725,788,Directed,15473,,,1
725,789,Directed,15474,,,1
725,791,Directed,15475,,,1
725,792,Directed,15476,,,1
725,793,Directed,15477,,,1
725,794,Directed,15478,,,1
725,795,Directed,15479,,,1
725,796,Directed,15480,,,1
725,797,Directed,15481,,,1
725,799,Directed,15482,,,1
726,727,Directed,15483,,,1
726,728,Directed,15484,,,1
726,729,Directed,15485,,,1
726,730,Directed,15486,,,1
726,732,Directed,15487,,,1
726,733,Directed,15488,,,1
726,734,Directed,15489,,,1
726,735,Directed,15490,,,1
726,736,Directed,15491,,,1
726,737,Directed,15492,,,1
726,738,Directed,15493,,,1
726,739,Directed,15494,,,1
726,740,Directed,15495,,,1
726,741,Directed,15496,,,1
726,742,Directed,15497,,,1
726,743,Directed,15498,,,1
726,746,Directed,15499,,,1
726,747,Directed,15500,,,1
726,748,Directed,15501,,,1
726,752,Directed,15502,,,1
726,753,Directed,15503,,,1
726,754,Directed,15504,,,1
726,755,Directed,15505,,,1
726,756,Directed,15506,,,1
726,758,Directed,15507,,,1
726,759,Directed,15508,,,1
726,760,Directed,15509,,,1
726,761,Directed,15510,,,1
726,762,Directed,15511,,,1
726,763,Directed,15512,,,1
726,765,Directed,15513,,,1
726,766,Directed,15514,,,1
726,767,Directed,15515,,,1
726,769,Directed,15516,,,1
726,770,Directed,15517,,,1
726,773,Directed,15518,,,1
726,774,Directed,15519,,,1
726,776,Directed,15520,,,1
726,777,Directed,15521,,,1
726,778,Directed,15522,,,1
726,779,Directed,15523,,,1
726,780,Directed,15524,,,1
726,781,Directed,15525,,,1
726,783,Directed,15526,,,1
726,784,Directed,15527,,,1
726,785,Directed,15528,,,1
726,786,Directed,15529,,,1
726,787,Directed,15530,,,1
726,789,Directed,15531,,,1
726,790,Directed,15532,,,1
726,791,Directed,15533,,,1
